degradation,severity,image_index,true_label,predicted_label,confidence
noise,1,978,1,2,0.44357142
noise,1,979,9,9,0.99998724
noise,1,980,2,2,0.9999417
noise,1,981,9,9,0.9937085
noise,1,982,0,3,0.6096689
noise,1,983,4,4,1.0
noise,1,984,7,7,0.99999964
noise,1,985,8,8,0.9987569
noise,1,986,3,3,0.9998938
noise,1,987,1,1,0.9999591
noise,1,988,2,2,0.9999776
noise,1,989,0,4,0.9923684
noise,1,990,1,1,0.9999902
noise,1,991,5,3,0.95761937
noise,1,992,8,8,0.9999274
noise,1,993,4,3,0.9692889
noise,1,994,6,6,0.46311712
noise,1,995,3,3,0.97995675
noise,1,996,8,6,0.9943613
noise,1,997,1,8,0.60558057
noise,1,998,3,3,0.99952626
noise,1,999,8,8,0.99951184
noise,2,0,3,3,0.94610727
noise,2,1,8,1,0.72990924
noise,2,2,8,6,0.9989247
noise,2,3,0,3,0.59232605
noise,2,4,6,6,0.99891496
noise,2,5,6,6,0.9999472
noise,2,6,1,2,0.93329304
noise,2,7,6,6,0.99782807
noise,2,8,3,6,0.99544626
noise,2,9,1,6,0.9942629
noise,2,10,0,6,0.47108582
noise,2,11,9,9,0.50919586
noise,2,12,5,6,0.998086
noise,2,13,7,6,0.9890131
noise,2,14,9,2,0.5493379
noise,2,15,8,6,0.99943775
noise,2,16,5,2,0.725456
noise,2,17,7,2,0.9640478
noise,2,18,8,6,0.99864095
noise,2,19,6,6,0.9992285
noise,2,20,7,3,0.49136335
noise,2,21,0,0,0.99970526
noise,2,22,4,2,0.9927279
noise,2,23,9,9,0.99999964
noise,2,24,5,4,0.89989144
noise,2,25,2,2,0.60640365
noise,2,26,4,6,0.99757
noise,2,27,0,6,0.8313618
noise,2,28,9,2,0.8193014
noise,2,29,6,6,0.99915814
noise,2,30,6,6,0.99742126
noise,2,31,5,6,0.47658136
noise,2,32,4,4,0.475093
noise,2,33,5,6,0.9220348
noise,2,34,9,6,0.9400427
noise,2,35,2,2,0.5601259
noise,2,36,4,2,0.5137688
noise,2,37,1,6,0.9128552
noise,2,38,9,9,0.66015863
noise,2,39,5,6,0.72336775
noise,2,40,4,6,0.76532626
noise,2,41,6,6,0.9969789
noise,2,42,5,2,0.9999007
noise,2,43,6,6,0.99984455
noise,2,44,0,0,0.9999007
noise,2,45,9,9,0.9935958
noise,2,46,3,6,0.97795314
noise,2,47,9,6,0.351741
noise,2,48,7,4,0.97881913
noise,2,49,6,6,0.9864797
noise,2,50,9,6,0.8205874
noise,2,51,8,6,0.55882764
noise,2,52,0,2,0.7056341
noise,2,53,3,6,0.9544208
noise,2,54,8,8,0.8415212
noise,2,55,8,6,0.98006976
noise,2,56,7,2,0.9962902
noise,2,57,7,6,0.6402646
noise,2,58,4,6,0.67775553
noise,2,59,6,6,0.8551645
noise,2,60,7,4,0.55176103
noise,2,61,3,6,0.92309284
noise,2,62,6,6,0.9901607
noise,2,63,3,6,0.9523529
noise,2,64,6,6,0.9986966
noise,2,65,2,2,0.7394204
noise,2,66,1,6,0.9180424
noise,2,67,2,0,0.5347883
noise,2,68,3,3,0.7123106
noise,2,69,7,6,0.604768
noise,2,70,2,6,0.9917454
noise,2,71,6,6,0.9980386
noise,2,72,8,6,0.9535385
noise,2,73,8,6,0.9494189
noise,2,74,0,6,0.999912
noise,2,75,2,2,0.99999714
noise,2,76,9,2,0.99058753
noise,2,77,3,2,0.9653246
noise,2,78,3,3,0.46685424
noise,2,79,8,6,0.97832924
noise,2,80,8,6,0.901785
noise,2,81,1,9,0.87519
noise,2,82,1,1,0.59428334
noise,2,83,7,6,0.9761539
noise,2,84,2,2,0.9502927
noise,2,85,5,6,0.9886537
noise,2,86,2,2,0.99952304
noise,2,87,7,6,0.9960218
noise,2,88,8,6,0.96150047
noise,2,89,9,9,0.8397923
noise,2,90,0,0,0.9447021
noise,2,91,3,6,0.9066112
noise,2,92,8,0,0.71958023
noise,2,93,6,6,0.9998709
noise,2,94,4,6,0.5944384
noise,2,95,6,6,0.98798466
noise,2,96,6,6,0.99997616
noise,2,97,0,6,0.9997707
noise,2,98,0,0,0.5805068
noise,2,99,7,6,0.9581502
noise,2,100,4,6,0.46982643
noise,2,101,5,2,0.85094905
noise,2,102,6,6,0.9108066
noise,2,103,3,6,0.9275905
noise,2,104,1,1,0.9864565
noise,2,105,1,1,0.9533215
noise,2,106,3,2,0.97645664
noise,2,107,6,6,0.9999906
noise,2,108,8,8,0.27641985
noise,2,109,7,7,0.46193555
noise,2,110,4,6,0.9988236
noise,2,111,0,3,0.8555088
noise,2,112,6,6,0.9929321
noise,2,113,2,2,0.99917775
noise,2,114,1,9,0.6939904
noise,2,115,3,6,0.5738418
noise,2,116,0,2,0.70953995
noise,2,117,4,6,0.9734717
noise,2,118,2,2,0.8252056
noise,2,119,7,6,0.80504847
noise,2,120,8,6,0.9979944
noise,2,121,3,4,0.88126695
noise,2,122,1,1,0.45474687
noise,2,123,2,2,0.99995744
noise,2,124,8,6,0.9872614
noise,2,125,0,6,0.8792037
noise,2,126,8,6,0.9249884
noise,2,127,3,6,0.9759242
noise,2,128,5,6,0.9632072
noise,2,129,2,6,0.34791794
noise,2,130,4,4,0.91854507
noise,2,131,1,6,0.9058782
noise,2,132,8,2,0.96962523
noise,2,133,9,9,0.99968433
noise,2,134,1,4,0.9722917
noise,2,135,2,6,0.8411672
noise,2,136,9,6,0.7440757
noise,2,137,7,9,0.6941165
noise,2,138,2,4,0.7390422
noise,2,139,9,9,0.81346303
noise,2,140,6,6,0.9987112
noise,2,141,5,2,0.9507624
noise,2,142,6,6,0.99993706
noise,2,143,3,2,0.8090298
noise,2,144,8,6,0.735666
noise,2,145,7,6,0.9227216
noise,2,146,6,6,0.97514355
noise,2,147,2,6,0.94854677
noise,2,148,5,2,0.6977412
noise,2,149,2,2,0.9837059
noise,2,150,8,6,0.9934331
noise,2,151,9,6,0.92217946
noise,2,152,6,6,0.99735767
noise,2,153,0,6,0.798856
noise,2,154,0,6,0.6606981
noise,2,155,5,6,0.9989976
noise,2,156,2,3,0.65544516
noise,2,157,9,6,0.9953768
noise,2,158,5,3,0.9922908
noise,2,159,4,4,0.9936306
noise,2,160,2,2,0.8865004
noise,2,161,1,6,0.88255274
noise,2,162,6,6,0.9966203
noise,2,163,6,6,0.9661275
noise,2,164,8,6,0.99770665
noise,2,165,4,6,0.9878298
noise,2,166,8,6,0.90899897
noise,2,167,4,6,0.99531305
noise,2,168,5,2,0.9100331
noise,2,169,0,6,0.9799952
noise,2,170,9,9,0.94363314
noise,2,171,9,6,0.9904467
noise,2,172,9,6,0.9788504
noise,2,173,8,6,0.5207687
noise,2,174,9,9,0.9995888
noise,2,175,9,6,0.987417
noise,2,176,3,4,0.78884405
noise,2,177,7,2,0.65553725
noise,2,178,5,2,0.96296835
noise,2,179,0,2,0.9847029
noise,2,180,0,6,0.5845082
noise,2,181,5,4,0.9216656
noise,2,182,2,2,0.9152821
noise,2,183,2,6,0.98775035
noise,2,184,3,6,0.99524325
noise,2,185,8,6,0.83627504
noise,2,186,6,2,0.91682625
noise,2,187,3,6,0.92796
noise,2,188,4,6,0.94380504
noise,2,189,0,2,0.44773027
noise,2,190,5,2,0.57941496
noise,2,191,8,6,0.9959039
noise,2,192,0,3,0.5127791
noise,2,193,1,6,0.8873662
noise,2,194,7,6,0.6272667
noise,2,195,2,6,0.841431
noise,2,196,8,6,0.99824524
noise,2,197,8,6,0.9994166
noise,2,198,7,6,0.50881195
noise,2,199,8,6,0.92493325
noise,2,200,5,6,0.45119914
noise,2,201,1,6,0.99988866
noise,2,202,8,0,0.81452584
noise,2,203,7,9,0.7781112
noise,2,204,1,6,0.9949863
noise,2,205,3,3,0.59922403
noise,2,206,0,2,0.9028662
noise,2,207,5,5,0.9490136
noise,2,208,7,2,0.6687395
noise,2,209,9,6,0.994024
noise,2,210,7,6,0.93679
noise,2,211,4,6,0.80833507
noise,2,212,5,5,0.60717744
noise,2,213,9,6,0.38118517
noise,2,214,8,6,0.99749964
noise,2,215,0,3,0.8461247
noise,2,216,7,7,0.91946375
noise,2,217,9,6,0.99999595
noise,2,218,8,6,0.94006974
noise,2,219,2,2,0.98763764
noise,2,220,7,6,0.70905185
noise,2,221,6,6,0.99553335
noise,2,222,9,9,0.9912451
noise,2,223,4,2,0.7670261
noise,2,224,3,6,0.99429905
noise,2,225,9,9,0.9642326
noise,2,226,6,6,0.99976486
noise,2,227,4,4,0.91939986
noise,2,228,7,6,0.9116362
noise,2,229,6,2,0.93687373
noise,2,230,5,2,0.9986985
noise,2,231,1,1,0.81345534
noise,2,232,5,2,0.95874065
noise,2,233,8,6,0.92151445
noise,2,234,8,6,0.9980819
noise,2,235,0,0,0.9993266
noise,2,236,4,4,0.9319061
noise,2,237,0,6,0.98969203
noise,2,238,5,3,0.96563286
noise,2,239,5,3,0.32335514
noise,2,240,1,2,0.55558413
noise,2,241,1,6,0.7114637
noise,2,242,8,6,0.96695745
noise,2,243,9,6,0.82894987
noise,2,244,0,0,0.97911114
noise,2,245,3,6,0.6524276
noise,2,246,1,1,0.5629344
noise,2,247,9,6,0.9222236
noise,2,248,2,2,0.9997663
noise,2,249,2,2,0.6635259
noise,2,250,5,6,0.40977988
noise,2,251,3,2,0.9737743
noise,2,252,9,9,0.9999784
noise,2,253,9,1,0.74025923
noise,2,254,4,2,0.86741954
noise,2,255,0,6,0.68916595
noise,2,256,3,6,0.87551355
noise,2,257,0,0,0.8367801
noise,2,258,0,6,0.9998447
noise,2,259,9,9,0.89811504
noise,2,260,8,6,0.97018087
noise,2,261,1,9,0.71919626
noise,2,262,5,6,0.9981115
noise,2,263,7,6,0.58022183
noise,2,264,0,2,0.9094745
noise,2,265,8,3,0.49785164
noise,2,266,2,2,0.61361516
noise,2,267,4,6,0.9959376
noise,2,268,7,6,0.93535095
noise,2,269,0,6,0.61146235
noise,2,270,2,6,0.9361198
noise,2,271,3,4,0.72087663
noise,2,272,6,6,0.9992136
noise,2,273,3,2,0.9491
noise,2,274,8,6,0.9994293
noise,2,275,5,6,0.98677516
noise,2,276,0,8,0.5622709
noise,2,277,3,2,0.9999522
noise,2,278,4,6,0.9554593
noise,2,279,3,3,0.3726126
noise,2,280,9,9,0.9990458
noise,2,281,0,0,0.93414927
noise,2,282,6,6,0.9991215
noise,2,283,1,1,0.6589747
noise,2,284,0,6,0.9893792
noise,2,285,9,6,0.6946175
noise,2,286,1,6,0.5180896
noise,2,287,0,2,0.51809835
noise,2,288,7,2,0.79310775
noise,2,289,9,6,0.9897097
noise,2,290,1,6,0.9990681
noise,2,291,2,3,0.68087065
noise,2,292,6,6,0.99989164
noise,2,293,9,2,0.79567504
noise,2,294,3,3,0.83034736
noise,2,295,4,6,0.99588877
noise,2,296,6,6,0.9999933
noise,2,297,0,0,0.99972516
noise,2,298,0,0,0.9957788
noise,2,299,6,6,0.99900925
noise,2,300,6,6,0.99998116
noise,2,301,6,6,0.9972072
noise,2,302,3,2,0.701502
noise,2,303,2,2,0.5069577
noise,2,304,6,6,0.9999976
noise,2,305,1,6,0.8374995
noise,2,306,8,6,0.27748758
noise,2,307,2,4,0.5500771
noise,2,308,1,9,0.88083744
noise,2,309,6,6,0.9619762
noise,2,310,8,6,0.8376168
noise,2,311,6,6,0.9986731
noise,2,312,8,6,0.99271446
noise,2,313,0,6,0.9186077
noise,2,314,4,2,0.985152
noise,2,315,0,6,0.99069816
noise,2,316,7,2,0.7614489
noise,2,317,7,4,0.9871617
noise,2,318,5,6,0.9985324
noise,2,319,5,6,0.9892324
noise,2,320,3,4,0.7430859
noise,2,321,5,6,0.49523965
noise,2,322,2,2,0.9517533
noise,2,323,3,6,0.9938029
noise,2,324,4,3,0.9928523
noise,2,325,1,6,0.89022994
noise,2,326,7,6,0.9951127
noise,2,327,5,6,0.97054166
noise,2,328,4,6,0.6251618
noise,2,329,6,6,0.9999157
noise,2,330,1,6,0.748487
noise,2,331,9,9,0.9740925
noise,2,332,3,2,0.9684535
noise,2,333,6,6,0.9999244
noise,2,334,6,6,0.98856515
noise,2,335,9,9,0.90805423
noise,2,336,3,6,0.9885195
noise,2,337,8,6,0.98376274
noise,2,338,0,3,0.6752885
noise,2,339,7,2,0.9498411
noise,2,340,2,6,0.8578028
noise,2,341,6,6,0.99984026
noise,2,342,2,2,0.88489574
noise,2,343,5,2,0.68459004
noise,2,344,8,4,0.5052755
noise,2,345,5,5,0.8783942
noise,2,346,4,3,0.9393168
noise,2,347,6,6,0.99930346
noise,2,348,8,8,0.7652728
noise,2,349,9,9,0.86060363
noise,2,350,9,9,0.73089594
noise,2,351,1,6,0.9991398
noise,2,352,0,2,0.850659
noise,2,353,2,2,0.99630344
noise,2,354,2,6,0.9793732
noise,2,355,7,6,0.583256
noise,2,356,3,6,0.43658006
noise,2,357,2,6,0.987651
noise,2,358,8,6,0.79368764
noise,2,359,0,2,0.7825404
noise,2,360,9,9,0.7613985
noise,2,361,5,3,0.5065676
noise,2,362,8,6,0.998765
noise,2,363,1,1,0.4092426
noise,2,364,9,9,0.99930704
noise,2,365,4,4,0.9776315
noise,2,366,1,2,0.90539503
noise,2,367,3,3,0.8731169
noise,2,368,8,3,0.90144604
noise,2,369,1,9,0.5775805
noise,2,370,4,6,0.9963637
noise,2,371,7,2,0.9609125
noise,2,372,9,6,0.9958103
noise,2,373,4,6,0.5689175
noise,2,374,2,2,0.9999374
noise,2,375,7,6,0.6514207
noise,2,376,0,6,0.9047833
noise,2,377,7,2,0.82362115
noise,2,378,0,6,0.6765832
noise,2,379,6,6,0.9999958
noise,2,380,6,6,0.9971294
noise,2,381,9,2,0.9785018
noise,2,382,0,6,0.73728406
noise,2,383,9,2,0.37150463
noise,2,384,2,2,0.9997843
noise,2,385,8,8,0.99745184
noise,2,386,7,2,0.9192405
noise,2,387,2,2,0.98278284
noise,2,388,2,3,0.88446206
noise,2,389,5,2,0.27781168
noise,2,390,1,6,0.99192226
noise,2,391,2,2,0.99684864
noise,2,392,6,6,0.9999999
noise,2,393,2,2,0.9996507
noise,2,394,9,6,0.49793917
noise,2,395,6,6,0.9999287
noise,2,396,2,2,0.9522333
noise,2,397,3,6,0.83245504
noise,2,398,0,6,0.99535215
noise,2,399,3,3,0.8995202
noise,2,400,9,9,0.9927192
noise,2,401,8,6,0.9658802
noise,2,402,7,6,0.9918737
noise,2,403,8,2,0.7832563
noise,2,404,8,6,0.99447894
noise,2,405,4,6,0.93365943
noise,2,406,0,0,0.9635513
noise,2,407,1,6,0.9155528
noise,2,408,8,2,0.8927713
noise,2,409,2,2,0.9407355
noise,2,410,7,3,0.853721
noise,2,411,9,2,0.42975545
noise,2,412,3,3,0.71063495
noise,2,413,6,6,0.9998266
noise,2,414,1,5,0.391567
noise,2,415,9,6,0.86850655
noise,2,416,0,6,0.9826654
noise,2,417,7,7,0.39408654
noise,2,418,3,2,0.97959936
noise,2,419,7,6,0.95800173
noise,2,420,4,6,0.63744515
noise,2,421,5,2,0.75461704
noise,2,422,0,6,0.9695208
noise,2,423,0,2,0.594228
noise,2,424,2,2,0.49795455
noise,2,425,9,9,0.9466008
noise,2,426,3,6,0.98962235
noise,2,427,4,2,0.68335646
noise,2,428,0,6,0.9752236
noise,2,429,6,6,1.0
noise,2,430,2,2,0.99195004
noise,2,431,5,6,0.97312194
noise,2,432,3,6,0.98800176
noise,2,433,7,2,0.58546317
noise,2,434,3,6,0.70779294
noise,2,435,7,2,0.99989295
noise,2,436,2,2,0.6716098
noise,2,437,5,6,0.6293889
noise,2,438,3,3,0.99826837
noise,2,439,1,6,0.70648426
noise,2,440,1,6,0.9905868
noise,2,441,4,6,0.5770937
noise,2,442,9,6,0.89392495
noise,2,443,9,6,0.97157663
noise,2,444,5,3,0.72968125
noise,2,445,7,2,0.9573167
noise,2,446,5,6,0.9972197
noise,2,447,0,2,0.6866754
noise,2,448,2,6,0.7184662
noise,2,449,2,4,0.7189557
noise,2,450,2,6,0.9988121
noise,2,451,9,6,0.9909435
noise,2,452,7,6,0.9783279
noise,2,453,3,6,0.58750993
noise,2,454,9,6,0.98386556
noise,2,455,4,4,0.92204857
noise,2,456,3,4,0.98950434
noise,2,457,5,6,0.98166543
noise,2,458,4,6,0.9776809
noise,2,459,6,6,0.98840535
noise,2,460,5,5,0.99974376
noise,2,461,6,6,0.99843246
noise,2,462,1,6,0.97878784
noise,2,463,4,2,0.9609936
noise,2,464,3,6,0.94833285
noise,2,465,4,6,0.87538856
noise,2,466,4,6,0.9983014
noise,2,467,3,3,0.99770784
noise,2,468,7,6,0.675905
noise,2,469,8,6,0.4808174
noise,2,470,3,4,0.6646535
noise,2,471,7,2,0.49803898
noise,2,472,8,8,0.5850737
noise,2,473,0,6,0.8618427
noise,2,474,5,3,0.76724386
noise,2,475,7,5,0.8704479
noise,2,476,6,6,0.99991477
noise,2,477,0,6,0.9910358
noise,2,478,5,6,0.98992974
noise,2,479,4,4,0.569742
noise,2,480,8,6,0.9990208
noise,2,481,6,6,0.9998275
noise,2,482,8,6,0.48969275
noise,2,483,5,4,0.5319116
noise,2,484,5,6,0.99467874
noise,2,485,9,6,0.97472215
noise,2,486,9,6,0.93423927
noise,2,487,9,9,0.9992105
noise,2,488,5,6,0.64609504
noise,2,489,0,2,0.9931585
noise,2,490,1,2,0.69122916
noise,2,491,0,2,0.62298137
noise,2,492,8,6,0.9896443
noise,2,493,1,6,0.99267924
noise,2,494,1,6,0.9998884
noise,2,495,8,6,0.45713723
noise,2,496,0,6,0.9968054
noise,2,497,2,3,0.9596857
noise,2,498,2,6,0.53999335
noise,2,499,0,2,0.44419107
noise,2,500,4,2,0.871271
noise,2,501,6,6,0.9994715
noise,2,502,5,3,0.98879236
noise,2,503,4,6,0.5413138
noise,2,504,9,2,0.51457566
noise,2,505,4,2,0.47914943
noise,2,506,7,6,0.9480122
noise,2,507,9,6,0.9382033
noise,2,508,9,6,0.98358315
noise,2,509,4,4,0.74876004
noise,2,510,5,4,0.338664
noise,2,511,6,6,0.99991417
noise,2,512,6,6,0.9949109
noise,2,513,1,6,0.99762124
noise,2,514,5,5,0.9966583
noise,2,515,3,6,0.99845207
noise,2,516,8,8,0.9850151
noise,2,517,9,6,0.920243
noise,2,518,5,6,0.86774945
noise,2,519,8,6,0.9889325
noise,2,520,5,2,0.66750467
noise,2,521,7,7,0.48523778
noise,2,522,0,6,0.9914454
noise,2,523,7,2,0.74145305
noise,2,524,0,8,0.73621714
noise,2,525,5,6,0.99634486
noise,2,526,0,6,0.998445
noise,2,527,0,0,0.7037586
noise,2,528,4,4,0.98623824
noise,2,529,6,6,0.9999864
noise,2,530,9,6,0.9903914
noise,2,531,0,6,0.98641807
noise,2,532,9,6,0.9626852
noise,2,533,5,6,0.9589285
noise,2,534,6,6,0.99847597
noise,2,535,6,6,0.9971717
noise,2,536,6,6,0.99993396
noise,2,537,2,6,0.9982509
noise,2,538,9,6,0.9962514
noise,2,539,0,6,0.93148065
noise,2,540,1,1,0.76048404
noise,2,541,7,6,0.8830563
noise,2,542,6,6,0.9999659
noise,2,543,7,6,0.5212481
noise,2,544,5,6,0.98616207
noise,2,545,9,6,0.8269599
noise,2,546,1,6,0.99695
noise,2,547,6,6,0.99981695
noise,2,548,2,6,0.9750361
noise,2,549,5,3,0.8987738
noise,2,550,5,2,0.9701333
noise,2,551,5,2,0.6438091
noise,2,552,8,6,0.7800743
noise,2,553,5,3,0.73976904
noise,2,554,9,9,0.99788123
noise,2,555,4,6,0.9953041
noise,2,556,6,6,0.98495793
noise,2,557,4,4,0.9981674
noise,2,558,3,3,0.99244726
noise,2,559,2,2,0.99618274
noise,2,560,0,6,0.8541284
noise,2,561,7,4,0.8226054
noise,2,562,6,6,0.9975987
noise,2,563,2,6,0.9877051
noise,2,564,2,6,0.6354324
noise,2,565,3,3,0.601191
noise,2,566,9,6,0.99992406
noise,2,567,7,6,0.7065545
noise,2,568,9,6,0.9932279
noise,2,569,2,2,0.5981953
noise,2,570,6,6,0.99661785
noise,2,571,7,2,0.79977965
noise,2,572,1,6,0.7693709
noise,2,573,3,6,0.4805971
noise,2,574,6,6,0.9991841
noise,2,575,6,6,0.94041395
noise,2,576,8,6,0.9665277
noise,2,577,9,6,0.9995308
noise,2,578,7,7,0.8015316
noise,2,579,5,2,0.5441394
noise,2,580,4,4,0.99870706
noise,2,581,0,6,0.64916956
noise,2,582,8,8,0.9775099
noise,2,583,4,2,0.6181177
noise,2,584,0,2,0.6609612
noise,2,585,9,6,0.9963431
noise,2,586,3,6,0.98352826
noise,2,587,4,6,0.9054766
noise,2,588,8,6,0.95185506
noise,2,589,9,9,0.99824095
noise,2,590,6,6,0.9999373
noise,2,591,9,6,0.82567304
noise,2,592,2,6,0.7815583
noise,2,593,6,6,0.9996164
noise,2,594,1,6,0.69131404
noise,2,595,4,3,0.50600064
noise,2,596,7,4,0.98639166
noise,2,597,3,2,0.97462463
noise,2,598,5,2,0.830048
noise,2,599,3,6,0.95924324
noise,2,600,8,6,0.79841536
noise,2,601,5,3,0.9828315
noise,2,602,0,0,0.4202878
noise,2,603,2,6,0.91025686
noise,2,604,1,1,0.99990654
noise,2,605,6,6,0.9999987
noise,2,606,4,3,0.43099782
noise,2,607,3,2,0.9994142
noise,2,608,3,6,0.77539396
noise,2,609,9,9,0.99997294
noise,2,610,6,6,0.9900407
noise,2,611,9,6,0.99326223
noise,2,612,8,8,0.47538114
noise,2,613,8,6,0.8853942
noise,2,614,5,6,0.96124125
noise,2,615,8,2,0.52931195
noise,2,616,6,6,0.99910295
noise,2,617,6,6,0.9034318
noise,2,618,2,2,0.88821304
noise,2,619,1,6,0.9964798
noise,2,620,7,7,0.9957261
noise,2,621,7,3,0.62722707
noise,2,622,1,6,0.9981342
noise,2,623,2,2,0.9957248
noise,2,624,7,2,0.8431144
noise,2,625,9,9,0.9997124
noise,2,626,9,9,0.9999409
noise,2,627,4,6,0.9967699
noise,2,628,4,4,1.0
noise,2,629,1,2,0.99946636
noise,2,630,2,2,0.8881681
noise,2,631,5,2,0.9781794
noise,2,632,6,6,0.86313677
noise,2,633,8,6,0.9765909
noise,2,634,7,2,0.5119356
noise,2,635,6,6,0.9985335
noise,2,636,8,2,0.9077291
noise,2,637,3,6,0.903217
noise,2,638,0,6,0.95385855
noise,2,639,5,4,0.7943179
noise,2,640,5,2,0.79829496
noise,2,641,3,6,0.9932058
noise,2,642,0,6,0.9092138
noise,2,643,7,6,0.9441818
noise,2,644,9,6,0.96370757
noise,2,645,1,9,0.9655347
noise,2,646,3,2,0.44654876
noise,2,647,4,6,0.4855035
noise,2,648,4,6,0.9640635
noise,2,649,5,7,0.5977969
noise,2,650,3,3,0.7709925
noise,2,651,9,6,0.82062376
noise,2,652,5,2,0.7755177
noise,2,653,6,6,0.9958903
noise,2,654,9,2,0.6854243
noise,2,655,2,2,0.92502546
noise,2,656,1,6,0.943247
noise,2,657,1,6,0.86053926
noise,2,658,4,6,0.9970866
noise,2,659,1,2,0.45973998
noise,2,660,9,6,0.9919475
noise,2,661,4,6,0.98585063
noise,2,662,7,6,0.590212
noise,2,663,6,6,0.9914402
noise,2,664,3,3,0.5072661
noise,2,665,8,6,0.9980428
noise,2,666,9,9,0.72025347
noise,2,667,0,3,0.53204304
noise,2,668,1,6,0.9962692
noise,2,669,3,3,0.9159305
noise,2,670,6,6,0.99969125
noise,2,671,3,3,0.33049464
noise,2,672,6,6,0.48039007
noise,2,673,3,6,0.9129057
noise,2,674,2,2,0.7861214
noise,2,675,0,6,0.9950052
noise,2,676,3,6,0.8944291
noise,2,677,1,6,0.9978393
noise,2,678,0,0,0.86008805
noise,2,679,5,3,0.8798143
noise,2,680,9,6,0.9819058
noise,2,681,6,6,0.99990296
noise,2,682,4,6,0.82734513
noise,2,683,8,8,0.74199635
noise,2,684,9,6,0.9999974
noise,2,685,6,6,0.999074
noise,2,686,9,6,0.5821002
noise,2,687,6,6,0.8669065
noise,2,688,3,6,0.9948314
noise,2,689,0,6,0.9938792
noise,2,690,3,6,0.98245585
noise,2,691,2,2,0.7694123
noise,2,692,2,2,0.9987118
noise,2,693,7,4,0.7650405
noise,2,694,8,6,0.66684103
noise,2,695,3,6,0.96484816
noise,2,696,8,6,0.9987594
noise,2,697,2,2,0.90373516
noise,2,698,7,4,0.8657752
noise,2,699,5,6,0.90955496
noise,2,700,7,4,0.30648625
noise,2,701,2,2,0.9986436
noise,2,702,4,4,0.89325273
noise,2,703,8,2,0.77481216
noise,2,704,7,6,0.76888585
noise,2,705,4,4,0.99711883
noise,2,706,2,2,0.999982
noise,2,707,9,2,0.530246
noise,2,708,8,6,0.99793833
noise,2,709,8,6,0.9987589
noise,2,710,6,2,0.44903
noise,2,711,8,6,0.45596975
noise,2,712,8,6,0.96055937
noise,2,713,7,3,0.37412256
noise,2,714,4,6,0.8074604
noise,2,715,3,6,0.7488481
noise,2,716,3,6,0.97174567
noise,2,717,8,9,0.45083424
noise,2,718,4,2,0.96693903
noise,2,719,9,6,0.99954504
noise,2,720,4,6,0.9998276
noise,2,721,8,6,0.77634925
noise,2,722,8,6,0.99447083
noise,2,723,1,6,0.8718136
noise,2,724,8,6,0.9999496
noise,2,725,2,2,0.5703765
noise,2,726,1,1,0.9970509
noise,2,727,3,2,0.7795931
noise,2,728,6,6,0.99943143
noise,2,729,5,6,0.55222166
noise,2,730,4,6,0.65615714
noise,2,731,2,2,0.9988306
noise,2,732,7,6,0.99205524
noise,2,733,9,9,0.92703027
noise,2,734,9,1,0.98891324
noise,2,735,4,4,0.9990988
noise,2,736,1,6,0.48241186
noise,2,737,4,4,0.9995815
noise,2,738,1,6,0.9488285
noise,2,739,3,2,0.36808798
noise,2,740,2,2,0.95532244
noise,2,741,7,7,0.9138055
noise,2,742,0,6,0.9972836
noise,2,743,7,2,0.586564
noise,2,744,9,6,0.9983834
noise,2,745,7,6,0.8153518
noise,2,746,6,6,0.98615175
noise,2,747,6,6,0.9985274
noise,2,748,2,6,0.75223255
noise,2,749,5,4,0.9383026
noise,2,750,9,6,0.7332005
noise,2,751,2,2,0.8541909
noise,2,752,9,6,0.99763393
noise,2,753,1,1,0.9947187
noise,2,754,2,2,0.9169059
noise,2,755,2,6,0.9738799
noise,2,756,6,6,0.97235256
noise,2,757,8,6,0.9451549
noise,2,758,2,2,0.99993765
noise,2,759,1,6,0.48729575
noise,2,760,3,6,0.9956637
noise,2,761,6,6,0.9388933
noise,2,762,6,6,0.99994636
noise,2,763,0,0,0.9318114
noise,2,764,1,6,0.7768802
noise,2,765,2,5,0.5964758
noise,2,766,7,6,0.7064547
noise,2,767,0,6,0.66675895
noise,2,768,5,2,0.998936
noise,2,769,4,6,0.5500928
noise,2,770,6,6,0.99304247
noise,2,771,1,6,0.86174834
noise,2,772,6,6,0.999915
noise,2,773,4,6,0.9618036
noise,2,774,0,2,0.97974616
noise,2,775,2,2,0.84703416
noise,2,776,2,2,0.99865675
noise,2,777,6,6,0.9997719
noise,2,778,0,6,0.612283
noise,2,779,5,6,0.99974805
noise,2,780,9,6,0.45962235
noise,2,781,1,6,0.99892956
noise,2,782,7,2,0.6290964
noise,2,783,6,6,0.9882321
noise,2,784,7,4,0.9224977
noise,2,785,0,6,0.63311124
noise,2,786,3,6,0.9839611
noise,2,787,9,2,0.51651055
noise,2,788,6,6,0.9959122
noise,2,789,8,8,0.8792648
noise,2,790,3,4,0.49474546
noise,2,791,0,0,0.98985463
noise,2,792,3,4,0.39194945
noise,2,793,4,2,0.81706303
noise,2,794,7,2,0.98696834
noise,2,795,7,4,0.7755619
noise,2,796,1,9,0.7993131
noise,2,797,4,6,0.84983116
noise,2,798,7,6,0.83639544
noise,2,799,2,2,0.9756467
noise,2,800,7,6,0.9706579
noise,2,801,1,1,0.8908247
noise,2,802,4,2,0.8672758
